PERSONID,PRDTIND1,PRDTOCC1,PRTAGE,PEMARITL,PESEX,PEEDUCA,PTDTRACE,PRFTLF,GTCBSA,PEHRUSL1,PEHRUSLT
123271,36,2,41,1,2,43,1,1,34980,45,45
123275,45,13,31,1,1,43,1,1,34980,40,40
123276,41,15,29,1,2,41,1,1,34980,40,40
123282,33,1,43,1,2,43,1,1,34980,45,45
123283,22,2,35,1,1,43,1,1,34980,40,40
123285,42,11,43,6,2,40,2,1,34980,38,38
123287,4,19,46,2,1,34,1,2,34980,30,30
123288,50,14,45,2,1,34,1,1,34980,35,35
123289,36,2,36,6,1,43,1,1,34980,45,45
123290,48,15,38,2,1,40,1,1,34980,60,60
123300,43,1,23,6,2,43,1,1,34980,40,40
123301,49,17,55,1,2,43,1,1,34980,37,37
123302,49,9,68,1,1,43,1,2,34980,3,3
123303,40,8,27,6,2,43,1,1,34980,40,40
123307,36,4,51,1,1,44,1,1,34980,40,40
123324,41,10,28,6,2,43,1,1,34980,40,40
123328,7,1,62,1,1,43,1,1,34980,45,45
123330,23,22,55,1,1,39,1,1,34980,40,40
123331,33,2,55,1,2,39,1,1,34980,40,40
123332,44,15,20,6,1,40,1,1,34980,-4,-4
123346,43,1,52,1,2,44,1,1,34980,50,50
123347,32,2,50,1,1,43,1,1,34980,60,60
123349,36,3,32,1,1,43,1,1,34980,-4,-4
123350,33,10,30,1,2,39,1,1,34980,40,40
123353,38,14,38,1,1,38,1,1,34980,40,40
123359,40,1,45,6,2,44,1,1,34980,50,50
125507,29,3,57,4,1,40,1,1,19100,42,42
125529,36,3,29,6,1,43,1,1,19100,40,40
125530,36,3,27,6,1,40,1,1,19100,40,40
125538,24,20,26,4,1,43,1,1,19100,40,40
125539,38,14,41,6,1,38,1,1,19100,40,40
125545,14,17,69,1,1,32,1,1,26420,40,40
125551,51,2,30,1,2,43,1,1,26420,40,40
125552,49,6,31,1,1,44,1,1,26420,40,40
125556,40,8,54,1,2,43,1,2,26420,2,2
125562,50,15,58,1,2,39,2,1,26420,60,60
125571,23,22,44,4,1,40,1,1,26420,47,47
125573,38,21,34,6,2,40,1,1,26420,40,40
125574,46,13,32,5,2,34,1,1,26420,38,38
125578,4,19,38,6,1,39,1,1,26420,-4,-4
125582,40,8,71,1,2,46,1,1,26420,50,50
125624,36,3,24,6,1,43,1,1,19100,45,45
125625,22,16,22,6,1,40,1,1,19100,40,40
125626,22,1,24,6,1,43,4,1,19100,60,60
125634,23,22,46,1,1,42,1,1,19100,60,60
125635,40,8,44,1,2,42,1,1,19100,40,40
125654,6,1,53,1,1,43,1,1,19100,40,40
125655,40,1,52,1,2,44,4,1,19100,40,40
125660,32,2,41,1,1,44,1,1,19100,40,40
125665,41,10,39,1,1,43,4,1,26420,40,40
125666,41,10,40,1,2,43,4,1,26420,40,40
125669,43,15,34,4,2,42,1,1,19100,60,60
125672,43,15,22,6,1,43,1,1,19100,50,50
125677,40,8,62,1,2,31,1,1,19100,35,35
125683,33,2,32,1,1,43,1,1,19100,40,40
125684,41,10,31,1,2,43,1,1,19100,-4,-4
125692,36,1,47,6,1,43,1,1,19100,40,40
125761,41,17,38,1,2,39,1,1,19100,40,40
125762,46,1,42,1,1,39,1,1,19100,45,45
125763,46,16,16,6,2,36,1,2,19100,20,20
125764,46,13,19,6,1,39,1,2,19100,20,20
125766,46,13,23,6,2,40,1,1,19100,40,40
125767,45,13,31,6,1,40,7,1,19100,40,40
125768,46,13,38,6,1,39,1,1,19100,35,35
125778,8,21,51,5,1,43,1,1,19100,40,40
125780,46,22,25,6,1,39,1,1,19100,40,40
125788,21,16,61,1,2,42,1,1,19100,50,50
125790,22,16,24,6,2,43,4,1,19100,40,40
125791,48,15,44,1,2,38,4,1,19100,40,40
125792,8,4,51,1,1,38,4,1,19100,40,40
125794,4,19,57,1,1,36,2,1,19100,40,40
125795,32,17,47,1,2,41,2,1,19100,40,40
125799,38,12,20,6,1,39,2,1,19100,40,40
125801,46,13,36,6,2,38,1,1,19100,45,45
125802,32,16,47,4,2,44,1,1,19100,45,45
125804,23,22,49,6,2,40,2,1,19100,40,40
125805,14,21,26,6,1,40,2,1,19100,40,40
125806,36,3,52,1,1,43,1,1,19100,40,40
125807,42,10,52,1,2,41,1,1,19100,50,50
125809,44,12,17,6,1,39,1,2,19100,30,30
125813,38,14,48,1,1,39,1,1,19100,40,40
125815,40,8,47,1,1,44,2,1,19100,40,40
125816,40,8,36,1,2,44,2,1,19100,40,40
125818,15,20,30,1,1,40,1,1,19100,42,42
125819,42,11,30,1,2,40,1,1,19100,40,40
125828,41,19,46,1,1,31,1,1,19100,40,40
125832,22,16,20,6,1,39,1,2,19100,15,15
125834,40,8,41,4,2,44,1,1,19100,50,50
125837,36,1,31,1,1,43,1,1,19100,45,45
125842,43,1,43,6,2,43,2,1,19100,40,40
125843,43,15,21,6,2,40,2,1,19100,40,40
125846,12,21,37,1,1,39,1,1,19100,40,40
125847,14,21,40,1,2,34,1,1,19100,40,40
125848,46,21,19,6,2,40,1,1,19100,40,40
125850,46,1,21,6,1,39,1,1,19100,40,40
125852,4,19,32,1,1,39,1,1,19100,40,40
125857,38,2,30,6,2,43,1,1,19100,40,40
125858,27,9,61,6,1,40,1,2,19100,20,20
125860,34,2,48,1,2,43,4,1,19100,40,40
125861,41,11,27,6,2,40,2,1,19100,36,36
125862,21,17,26,6,1,40,2,1,19100,40,40
125886,42,10,49,4,2,43,1,1,19100,40,40
125902,38,3,28,6,1,43,1,1,26420,45,45
125903,33,16,46,6,2,39,1,1,26420,40,40
125907,43,1,23,6,2,33,1,1,26420,40,40
125914,22,22,61,1,1,39,1,2,26420,21,21
125917,22,22,25,6,1,39,2,1,19100,40,40
125925,23,21,45,1,1,42,1,1,19100,50,50
125926,32,1,43,1,2,41,1,1,19100,45,45
125934,40,8,33,1,2,43,2,1,19100,50,50
125935,23,17,34,1,1,43,2,1,19100,60,60
125938,42,10,46,1,1,44,1,1,19100,40,40
125939,34,16,43,1,2,39,1,1,19100,47,47
125941,34,17,23,6,2,43,1,1,19100,40,40
125943,22,16,41,1,1,39,1,1,19100,40,40
125958,38,14,35,1,1,33,1,1,26420,40,40
125961,38,14,53,2,1,35,1,1,26420,40,40
125967,36,2,26,6,1,43,1,1,26420,40,40
125986,41,10,28,1,2,43,4,1,19100,45,45
125987,42,2,29,1,1,44,4,1,19100,40,40
125988,41,11,26,6,1,39,4,1,19100,40,40
125989,33,17,27,6,2,46,1,1,19100,40,40
125992,32,1,31,1,1,44,1,1,19100,40,40
125993,36,2,29,1,2,44,1,1,19100,40,40
125995,46,13,25,6,2,40,2,1,19100,40,40
125996,46,1,25,6,2,39,1,1,19100,40,40
125998,32,12,61,4,2,42,2,1,19100,40,40
125999,4,19,54,6,1,33,1,1,19100,40,40
126019,40,8,27,6,2,40,1,1,19100,40,40
126020,22,16,28,4,2,40,1,1,19100,45,45
126061,4,19,21,6,1,40,1,1,19100,40,40
126073,42,10,37,1,2,39,1,2,26420,20,20
126080,32,16,41,1,1,43,4,1,26420,40,40
126101,36,3,35,1,1,43,4,1,26420,40,40
126102,36,3,34,1,2,43,4,1,26420,40,40
126106,32,2,54,1,1,44,1,1,26420,50,50
126108,23,22,37,1,1,39,1,1,26420,40,40
126110,18,2,53,4,1,43,1,1,26420,50,50
126111,23,17,52,6,1,43,1,1,26420,50,50
126113,48,15,54,4,2,40,1,1,26420,-4,-4
126115,43,8,39,2,2,40,2,1,26420,40,40
126118,4,19,41,6,1,33,1,1,26420,40,40
126119,4,19,30,6,1,33,1,1,26420,40,40
126120,4,19,22,6,1,33,1,1,26420,40,40
126122,38,18,38,1,1,39,1,1,26420,40,40
126125,36,2,38,1,1,39,1,1,26420,40,40
126129,38,20,44,1,1,36,1,1,26420,40,40
126134,22,17,36,6,2,39,2,1,26420,40,40
126137,22,20,24,1,1,33,1,1,26420,40,40
126184,48,15,28,6,1,39,1,1,19100,50,50
126190,38,1,35,5,2,34,1,1,19100,60,60
126201,36,9,59,1,2,43,1,2,19100,20,20
126209,10,3,57,1,1,43,1,1,19100,40,40
126210,42,8,55,1,2,39,1,2,19100,4,4
126217,7,4,65,1,1,42,1,1,19100,40,40
126218,43,8,53,1,2,40,1,1,19100,40,40
126222,34,16,42,1,2,44,1,1,26420,50,50
126223,32,2,38,1,1,44,1,1,26420,50,50
126226,4,19,32,1,2,34,1,1,26420,40,40
126248,4,20,21,6,1,39,1,1,19100,40,40
126257,22,22,37,1,1,33,1,1,26420,40,40
126264,42,10,34,4,1,44,1,1,19100,45,45
126278,46,13,71,1,1,31,1,1,26420,40,40
126279,49,21,56,1,2,36,1,1,26420,40,40
126286,46,13,21,6,2,42,1,1,26420,40,40
126287,40,8,66,4,2,43,2,1,26420,40,40
126290,48,21,50,1,2,33,1,1,26420,40,40
126291,47,20,41,1,1,38,1,1,26420,40,40
126292,4,19,29,6,1,38,1,1,26420,40,40
126298,38,17,63,4,2,36,1,1,26420,40,40
126299,48,21,37,1,2,39,1,1,26420,48,48
126300,47,20,42,1,1,39,1,1,26420,40,40
126303,5,21,59,1,1,33,1,1,26420,40,40
126304,4,19,47,1,1,41,1,1,26420,40,40
126306,5,21,22,6,1,43,1,1,26420,40,40
126308,43,15,51,5,2,33,1,1,26420,40,40
126309,46,1,18,5,1,39,2,2,26420,32,32
126310,42,15,53,5,2,39,2,1,26420,40,40
126311,38,14,21,5,2,40,2,2,26420,32,32
126312,42,11,23,5,2,40,2,1,26420,40,40
126314,38,12,61,4,1,42,1,1,26420,42,42
126321,23,22,32,1,1,39,2,1,26420,40,40
126322,46,1,31,1,2,39,2,1,26420,35,35
126328,48,15,32,6,2,39,2,2,26420,-4,-4
126335,38,12,59,3,1,39,2,2,26420,24,24
126354,38,14,48,1,1,39,1,1,19100,40,40
126357,7,21,24,6,1,39,1,1,19100,55,55
126365,50,14,55,4,2,35,1,2,26420,-4,-4
126372,38,14,42,4,2,38,1,1,26420,35,35
126378,42,10,23,6,2,43,1,1,19100,40,40
126399,40,8,63,4,2,43,2,1,19100,40,40
126413,47,21,36,1,1,41,1,1,26420,40,40
126417,14,16,23,6,2,40,2,2,26420,25,25
126419,44,13,24,6,1,42,2,1,26420,40,40
126421,46,13,45,5,2,33,1,1,26420,40,40
126428,4,19,73,1,1,39,2,2,26420,-4,-4
126431,36,9,33,1,2,43,1,1,26420,50,50
126432,4,1,37,1,1,43,1,1,26420,66,66
126436,42,10,36,1,1,45,4,1,26420,50,50
126437,41,10,36,1,2,45,4,1,26420,50,50
126439,46,13,22,1,2,42,1,1,26420,40,40
126441,51,6,61,6,2,44,1,1,19100,40,40
126442,32,17,33,5,2,39,1,1,19100,40,40
126446,42,15,50,1,2,39,1,1,19100,36,36
126474,32,3,32,1,1,43,1,1,19100,40,40
126481,4,19,36,1,1,32,1,1,26420,40,40
126486,3,20,30,1,1,43,1,1,26420,40,40
126492,4,4,29,1,2,43,8,1,26420,40,40
126493,18,4,30,1,1,43,1,1,26420,40,40
126500,42,11,33,1,2,39,2,1,26420,40,40
126506,36,2,29,1,2,43,1,1,26420,40,40
126507,36,7,29,1,1,46,1,1,26420,75,75
126512,21,16,32,1,1,39,1,1,26420,40,40
126519,22,22,70,3,1,40,1,1,19100,40,40
126520,4,19,17,6,1,36,1,1,19100,40,40
126521,45,14,27,6,1,34,2,1,19100,40,40
126522,42,15,54,4,2,41,1,1,19100,80,80
126532,44,2,32,4,1,40,2,1,19100,-4,-4
126533,34,2,44,1,2,42,1,1,19100,40,40
126535,46,13,22,6,2,39,6,2,19100,20,20
126550,40,8,56,1,2,43,1,1,26420,40,40
126551,22,15,62,1,1,43,1,2,26420,20,20
126552,40,8,25,6,1,43,1,1,26420,40,40
126553,3,4,26,6,1,43,1,1,26420,40,40
126554,45,13,31,6,1,42,1,2,26420,20,20
126586,23,20,27,1,1,36,1,1,26420,40,40
126613,4,19,42,6,1,39,1,1,19100,40,40
126617,42,11,49,6,2,38,2,2,19100,16,16
126620,42,15,26,6,2,40,2,1,19100,40,40
126627,21,5,80,1,1,43,1,2,26420,6,6
126628,21,5,78,1,2,44,1,2,26420,4,4
126633,32,3,33,1,1,44,4,1,26420,40,40
126636,50,14,48,4,2,41,1,1,26420,40,40
126639,23,22,59,1,1,33,1,1,26420,40,40
126644,4,19,46,1,1,34,1,1,19100,40,40
126646,46,13,20,6,1,40,1,2,19100,30,30
126650,33,16,30,5,2,39,2,1,19100,40,40
126659,36,3,50,1,1,44,1,1,26420,55,55
126660,36,3,48,1,2,43,1,2,26420,5,5
126686,37,2,45,1,1,44,1,2,19100,30,30
126687,40,8,35,1,2,43,1,1,19100,50,50
126693,36,15,30,1,2,43,1,1,26420,40,40
126695,4,19,50,1,1,33,1,1,19100,40,40
126696,22,16,47,1,2,39,1,2,19100,25,25
126699,4,20,27,1,1,39,1,1,19100,40,40
126700,42,11,24,1,2,39,1,1,19100,35,35
126705,45,14,46,1,2,32,1,1,19100,37,37
126706,47,20,58,1,1,32,1,2,19100,20,20
126709,47,20,23,6,1,39,1,2,19100,20,20
126718,46,13,45,1,1,39,1,1,19100,-4,-4
126723,33,2,52,1,2,39,1,1,19100,40,40
126724,23,22,52,1,1,40,1,1,19100,40,40
126725,23,17,53,3,2,39,1,1,19100,40,40
126735,22,1,32,6,1,39,1,1,19100,-4,-4
126736,19,1,34,6,1,44,1,1,26420,40,40
126768,4,9,61,4,1,43,2,1,19100,40,40
126771,44,8,67,1,2,43,2,1,19100,45,45
126776,38,14,40,1,1,35,1,1,26420,55,55
126777,46,13,32,1,2,37,1,1,26420,40,40
126790,51,17,43,6,1,40,2,1,19100,40,40
126805,32,16,46,2,1,46,1,1,26420,60,60
126808,41,10,56,1,1,46,1,1,26420,60,60
126810,4,20,35,1,1,33,1,1,26420,40,40
126816,34,12,47,3,1,39,2,1,26420,40,40
126817,38,10,32,6,1,44,1,1,26420,40,40
126819,42,16,54,6,2,43,1,1,26420,40,40
126822,36,4,58,6,1,43,1,1,26420,40,40
126825,38,2,65,6,2,43,1,2,26420,-4,-4
126831,49,12,48,6,2,40,2,1,26420,40,40
126833,44,14,41,6,1,40,2,1,26420,40,40
126836,38,14,53,1,2,40,1,2,19100,17,17
126837,4,19,47,1,1,35,1,1,19100,40,40
126839,23,22,22,6,1,39,1,1,19100,50,50
126840,36,17,25,6,2,38,1,1,19100,40,40
126856,4,16,43,1,1,43,1,1,19100,60,60
126859,4,19,46,1,1,36,1,1,19100,40,40
126871,21,17,26,1,1,43,1,1,19100,40,40
126872,35,9,25,1,2,43,1,1,19100,40,40
126914,23,17,53,5,1,40,2,1,19100,40,40
126915,33,16,39,1,1,43,1,1,19100,45,45
126916,4,1,42,1,2,43,1,1,19100,40,40
126919,4,1,67,4,1,43,1,1,19100,-4,-4
126950,4,19,51,4,1,33,1,1,19100,40,40
126956,32,1,37,1,2,40,2,1,19100,40,40
126957,40,17,42,1,1,40,2,1,19100,40,40
126961,44,14,49,1,1,34,1,1,26420,45,45
126962,38,14,42,1,2,34,1,2,26420,30,30
126972,49,6,30,6,2,40,1,1,19100,40,40
126974,21,22,36,1,1,39,1,1,19100,48,48
126975,42,6,34,1,2,44,1,1,19100,40,40
126982,23,22,33,1,1,34,1,1,19100,40,40
126986,32,2,59,1,2,43,1,1,19100,40,40
126987,32,2,64,1,1,43,1,2,19100,25,25
126994,10,21,37,1,1,39,1,1,19100,40,40
127026,23,22,47,1,1,39,1,1,19100,50,50
127037,23,22,45,1,1,40,1,2,19100,25,25
127038,22,16,35,1,2,40,1,1,19100,35,35
127042,4,19,28,1,1,40,1,1,19100,40,40
127048,23,17,23,1,1,39,1,1,19100,40,40
127050,38,11,48,3,2,39,2,1,19100,40,40
127052,47,22,23,6,1,36,1,1,26420,-4,-4
127054,36,2,35,6,1,43,1,1,26420,40,40
127059,22,17,35,6,2,40,2,1,19100,50,50
127063,36,7,30,6,2,45,1,1,26420,55,55
127065,13,21,23,1,1,39,1,1,19100,55,55
127066,13,21,33,1,2,38,1,1,19100,40,40
127072,36,7,52,1,1,45,1,1,19100,45,45
127076,46,13,17,6,1,36,1,2,19100,25,25
127088,36,7,37,1,2,45,1,1,19100,40,40
127089,21,16,43,1,1,43,1,1,19100,40,40
127099,8,20,30,6,1,34,4,1,19100,40,40
127100,8,20,68,6,1,35,4,1,19100,40,40
127101,8,20,37,6,1,35,4,1,19100,40,40
127102,36,2,31,1,1,43,1,1,19100,40,40
127103,42,10,30,1,2,43,1,1,19100,40,40
127104,3,1,29,6,1,44,2,1,26420,50,50
127105,34,16,26,6,1,43,1,2,26420,30,30
127119,46,13,34,6,1,38,1,1,19100,40,40
127122,4,19,44,1,1,33,1,1,26420,40,40
127134,4,19,53,4,1,40,2,1,19100,-4,-4
127142,42,11,24,6,2,43,1,1,19100,40,40
127153,46,2,38,6,2,39,1,1,19100,40,40
127160,36,3,32,6,1,43,4,1,19100,40,40
127164,44,8,20,6,1,43,1,1,19100,40,40
127165,36,7,31,4,2,41,1,1,19100,40,40
127166,14,14,54,4,2,39,1,1,19100,40,40
127169,38,1,37,3,2,43,1,1,19100,50,50
127175,21,1,50,1,1,42,1,1,19100,55,55
127176,48,15,45,1,2,41,1,2,19100,20,20
127180,4,19,32,1,1,33,1,1,19100,40,40
127186,40,15,20,6,2,40,1,2,19100,30,30
127197,40,14,26,6,2,39,1,1,26420,40,40
127246,22,16,46,5,2,36,1,1,19100,40,40
127251,34,17,59,6,1,41,1,1,19100,40,40
127253,36,3,32,1,1,44,1,1,19100,40,40
127254,40,8,30,1,2,44,1,2,19100,-4,-4
127270,51,12,33,6,2,43,1,1,26420,40,40
127271,48,11,35,6,2,43,4,1,26420,60,60
127278,40,8,41,1,1,46,1,1,19100,40,40
127279,25,9,32,1,2,44,1,1,19100,40,40
127282,34,17,29,6,2,39,1,1,19100,45,45
127289,40,17,63,4,2,39,1,1,26420,40,40
127290,4,19,33,1,1,39,1,1,26420,40,40
127320,21,21,41,1,1,39,1,1,26420,40,40
127321,43,15,30,1,2,39,1,1,26420,40,40
127324,48,15,46,6,1,39,4,2,26420,25,25
127326,23,6,55,6,2,39,1,2,26420,30,30
127330,1,1,80,1,1,44,1,1,19100,-4,-4
127331,1,1,71,1,2,39,1,2,19100,-4,-4
127337,11,20,35,6,1,36,1,1,26420,35,35
127338,22,16,67,4,2,41,1,1,26420,35,35
127344,23,22,44,1,1,39,2,1,26420,-4,-4
127359,36,4,33,1,1,44,1,1,26420,40,40
127360,3,4,32,1,2,44,1,1,26420,40,40
127369,40,7,65,1,1,45,1,1,26420,40,40
127374,22,16,28,6,1,43,4,1,26420,37,37
127375,22,16,52,1,2,34,4,2,26420,30,30
127377,22,16,19,6,2,36,4,2,26420,19,19
127378,23,2,61,6,2,43,2,1,26420,40,40
127385,21,16,45,6,2,44,1,1,19100,40,40
127402,40,8,39,1,2,43,1,1,19100,40,40
127403,4,1,46,1,1,42,1,1,19100,50,50
127426,48,16,28,6,2,37,1,1,26420,40,40
127428,48,21,32,6,1,36,2,1,26420,40,40
127435,46,1,55,1,1,40,1,1,19100,40,40
127436,46,17,55,1,2,39,1,1,19100,40,40
127437,46,1,23,6,1,43,1,2,19100,20,20
127438,40,1,25,6,2,42,1,2,19100,20,20
127452,22,17,43,6,2,43,2,1,19100,45,45
127453,22,16,25,1,1,40,4,2,19100,30,30
127456,46,13,30,6,2,40,4,1,19100,40,40
127457,47,20,70,2,1,39,4,1,19100,40,40
127458,32,16,57,1,1,43,1,1,26420,40,40
127459,36,9,56,1,2,43,1,1,26420,40,40
127461,42,2,39,1,1,44,1,1,26420,50,50
127462,36,10,37,1,2,46,1,2,26420,24,24
127465,3,4,37,1,1,44,1,1,26420,50,50
127466,18,4,41,1,2,43,1,1,26420,40,40
127470,32,9,29,6,1,43,1,1,19100,40,40
127478,42,11,40,6,2,40,2,1,19100,37,37
127479,40,8,49,6,2,44,1,1,19100,40,40
127482,33,1,51,1,1,44,1,1,19100,-4,-4
127486,31,1,31,1,2,44,1,1,19100,40,40
127487,32,1,35,1,1,39,1,1,19100,45,45
127493,32,16,30,1,1,43,1,1,19100,40,40
127497,4,19,29,1,1,39,1,1,19100,40,40
127505,4,19,48,4,1,39,1,1,19100,40,40
127506,50,22,57,4,1,40,1,1,19100,40,40
127509,40,13,56,6,2,35,2,1,19100,40,40
127510,40,10,42,6,2,39,2,1,19100,40,40
127514,21,22,47,1,2,33,1,1,19100,35,35
127515,21,22,55,1,1,33,1,2,19100,30,30
127516,45,1,52,6,2,39,2,1,19100,40,40
127518,49,6,58,1,1,40,2,1,26420,40,40
127519,49,6,58,1,2,40,2,1,26420,40,40
127520,4,19,33,6,1,39,2,1,26420,35,35
127521,40,17,59,6,2,43,1,1,19100,40,40
127522,23,17,23,6,2,40,1,1,19100,50,50
127531,42,17,27,6,2,39,10,1,19100,40,40
127532,46,13,39,6,1,40,1,2,26420,30,30
127533,49,8,43,1,2,44,1,1,19100,50,50
127536,46,13,18,6,2,37,1,2,19100,15,15
127539,1,18,23,6,1,40,1,2,19100,5,5
127541,40,1,43,1,1,44,1,1,19100,48,48
127542,40,1,40,1,2,44,1,1,19100,50,50
127547,42,15,40,6,2,40,2,1,19100,40,40
127548,4,1,38,6,2,44,2,1,26420,40,40
127552,42,11,30,6,2,40,1,2,26420,30,30
127553,47,21,31,6,1,32,1,1,26420,40,40
127554,47,22,35,6,1,39,1,1,19100,40,40
127557,38,14,21,6,1,39,1,1,19100,40,40
127558,48,17,46,4,2,39,1,1,19100,35,35
127563,4,1,57,1,1,33,1,1,19100,60,60
127574,22,16,29,6,2,40,1,2,19100,28,28
127576,38,14,27,1,1,35,1,1,26420,40,40
127581,4,1,37,5,1,39,1,1,26420,58,58
127583,50,14,39,5,2,34,1,1,19100,40,40
127586,36,4,29,6,1,46,4,1,19100,70,70
127587,36,4,29,6,1,46,4,1,19100,70,70
127595,3,5,26,6,2,43,1,1,26420,40,40
127596,22,16,48,6,2,39,2,1,26420,40,40
127602,42,11,29,6,2,39,2,2,19100,14,14
127608,10,2,59,1,1,39,1,1,19100,40,40
127616,23,17,61,6,1,43,1,1,19100,-4,-4
127620,40,12,31,1,1,40,1,2,19100,25,25
127621,29,10,31,1,2,43,1,1,19100,40,40
127625,4,19,46,1,1,33,1,1,19100,40,40
127626,38,1,47,1,1,39,1,1,19100,60,60
127640,48,15,32,1,2,40,1,1,19100,36,36
127646,46,1,43,1,2,39,1,1,19100,45,45
127647,4,19,22,1,1,34,1,1,19100,40,40
127650,33,16,19,6,2,41,1,1,19100,40,40
127660,4,19,32,6,1,35,1,2,26420,30,30
127661,42,11,47,1,2,40,2,1,26420,40,40
127662,42,10,52,1,1,44,2,1,26420,40,40
127664,42,15,15,6,1,35,2,1,26420,40,40
127665,46,16,17,6,2,36,2,1,26420,40,40
127666,21,17,24,6,1,31,1,1,26420,40,40
127667,21,17,27,6,1,31,1,1,26420,40,40
127668,21,16,39,6,2,40,2,1,19100,40,40
127669,41,10,42,6,2,40,2,1,19100,40,40
127670,32,17,32,1,1,43,1,1,19100,40,40
127671,22,16,29,1,2,43,1,1,19100,50,50
127672,29,3,51,4,2,45,4,1,19100,40,40
127675,44,16,56,5,1,43,1,1,19100,70,70
127683,46,13,26,1,2,39,1,1,19100,50,50
127685,36,9,35,6,2,40,1,1,19100,50,50
127689,34,14,68,1,2,39,1,1,26420,35,35
127695,36,2,41,1,1,43,1,1,26420,40,40
127696,22,16,44,1,2,44,1,1,26420,40,40
127710,32,2,55,6,1,43,2,1,19100,40,40
127718,40,8,51,4,2,43,1,2,26420,30,30
127720,3,4,34,6,1,44,1,1,26420,40,40
127746,42,11,25,6,2,39,2,2,19100,25,25
127760,23,22,41,1,2,39,1,1,19100,40,40
127761,4,4,43,1,1,40,1,1,19100,40,40
127788,14,21,22,6,2,39,2,2,19100,26,26
127790,23,22,73,1,1,39,2,2,19100,21,21
127792,32,11,25,6,2,40,2,2,19100,32,32
127794,4,19,52,1,1,36,1,1,19100,40,40
127797,4,19,26,6,1,39,1,1,19100,40,40
127798,29,1,42,1,1,44,2,1,19100,40,40
127802,23,22,48,1,1,33,1,1,19100,50,50
127803,42,11,49,1,2,40,1,1,19100,40,40
127806,22,13,21,6,2,39,1,2,19100,30,30
127812,22,21,51,2,2,39,2,1,26420,40,40
127813,44,13,42,6,1,33,2,1,26420,40,40
127824,4,20,43,4,1,35,1,1,26420,43,43
127829,40,8,37,1,2,44,4,1,26420,40,40
127830,36,2,42,1,1,43,4,1,26420,40,40
127832,40,22,47,4,2,42,2,1,26420,40,40
127838,46,13,20,6,1,39,2,1,26420,35,35
127840,38,14,36,6,2,35,1,2,26420,15,15
127845,36,7,41,1,2,42,2,1,19100,40,40
127846,38,17,40,1,1,43,2,1,19100,40,40
127849,49,9,61,2,2,46,2,1,19100,40,40
127854,45,21,51,1,2,39,1,1,19100,40,40
127855,4,19,55,1,1,39,1,1,19100,40,40
127856,51,2,26,6,2,43,1,1,19100,40,40
127857,4,19,30,6,1,39,1,1,19100,40,40
127864,10,2,41,6,1,43,2,1,19100,40,40
127867,23,22,28,6,1,39,1,1,19100,50,50
127868,23,22,29,4,1,39,1,1,19100,50,50
127880,22,17,25,6,2,43,1,1,19100,40,40
127881,23,17,24,6,2,43,1,1,19100,40,40
127882,36,2,25,6,2,44,1,1,19100,40,40
127883,43,17,45,5,2,40,1,1,19100,40,40
127884,36,7,19,6,2,40,1,1,19100,38,38
127885,36,17,23,6,1,40,1,1,19100,40,40
127892,36,7,58,1,1,44,1,1,19100,50,50
127894,46,13,17,6,2,37,1,2,19100,8,8
127895,46,16,19,6,1,39,1,2,19100,25,25
127896,22,1,34,1,1,43,2,1,19100,45,45
127897,32,17,35,1,2,39,1,1,19100,40,40
127921,3,2,31,1,1,46,1,1,19100,50,50
127946,49,14,42,6,2,36,1,2,19100,30,30
127948,4,19,36,5,1,35,1,2,19100,25,25
127949,29,20,46,4,1,43,1,1,19100,40,40
127951,22,16,64,4,1,43,1,1,19100,35,35
127958,4,19,39,6,1,38,1,1,19100,40,40
127964,33,1,36,1,1,43,1,1,19100,45,45
127965,34,17,40,1,2,40,1,1,19100,40,40
127967,44,17,20,6,2,40,1,2,19100,15,15
127969,42,10,36,1,2,43,4,2,19100,16,16
127976,36,4,39,1,1,43,1,1,19100,40,40
127977,36,3,42,1,2,44,3,2,19100,20,20
127985,40,8,61,6,1,43,1,1,26420,40,40
127986,40,8,23,6,2,43,1,1,26420,40,40
127987,22,17,37,1,2,42,1,1,19100,35,35
127988,32,17,32,1,1,43,1,1,19100,40,40
127991,44,15,53,1,1,43,1,1,19100,40,40
127994,4,1,30,6,1,43,1,1,19100,-4,-4
127996,49,22,37,5,1,42,2,1,26420,40,40
127997,46,13,45,6,1,43,2,1,26420,40,40
128010,42,10,30,5,2,40,1,2,26420,32,32
128019,3,3,33,6,1,43,1,1,26420,40,40
128020,22,16,23,6,1,42,1,1,26420,40,40
128023,4,19,35,6,1,34,1,1,26420,65,65
128025,23,22,72,4,1,45,1,2,26420,30,30
128030,41,10,31,1,1,46,1,1,26420,99,99
128034,3,4,70,1,1,43,1,1,26420,40,40
128043,42,10,34,1,1,45,1,1,26420,40,40
128044,41,10,38,1,2,45,1,2,26420,20,20
128051,4,17,35,1,1,40,1,1,19100,50,50
128054,51,7,44,1,2,45,1,1,26420,40,40
128055,36,7,48,1,1,45,1,1,26420,60,60
128068,22,17,51,6,2,39,1,1,19100,38,38
128069,22,16,47,4,2,43,1,1,19100,40,40
128070,36,1,28,1,1,43,1,1,19100,50,50
128071,33,2,27,1,2,43,1,1,19100,40,40
128072,23,22,44,1,1,39,1,1,19100,40,40
128073,38,17,42,1,2,40,1,1,19100,40,40
128088,46,13,39,1,1,39,1,1,26420,40,40
